Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5486,0.5938,0.5486,0.5642,0.5223,16.2697,0.0402,0.0415
DecisionTree,CTGAN_HYBRID,0.5069,0.5537,0.5069,0.524,0.4732,17.7715,-0.0484,-0.05
DecisionTree,GaussianCopula_HYBRID,0.6319,0.6154,0.6319,0.6223,0.5441,13.2661,0.0923,0.093
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5486,0.5834,0.5486,0.562,0.4794,2.4271,0.0176,0.018
KNN,GaussianCopula_HYBRID,0.6458,0.5072,0.6458,0.5553,0.5153,1.1245,-0.0737,-0.109
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.4583,0.605,0.4583,0.4638,0.5609,0.8147,0.041,0.0533
LogisticRegression,CTGAN_HYBRID,0.6181,0.5641,0.6181,0.582,0.4432,0.6653,-0.0238,-0.0254
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.6018,0.6096,0.0174,0.0501
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5903,0.5929,0.5903,0.5916,0.5427,0.7133,0.0407,0.0407
RandomForest,CTGAN_HYBRID,0.6181,0.5898,0.6181,0.6007,0.505,0.6751,0.0323,0.0329
RandomForest,GaussianCopula_HYBRID,0.6736,0.6121,0.6736,0.6141,0.484,0.6715,0.0569,0.0699
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.806,0.4609,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.6166,0.6806,0.6113,,,0.0548,0.0727
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
