Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4583,0.6641,0.4583,0.4449,0.5655,19.5236,0.093,0.1393
DecisionTree,CTGAN_HYBRID,0.5278,0.5764,0.5278,0.5445,0.5009,17.0206,0.0016,0.0017
DecisionTree,GaussianCopula_HYBRID,0.4375,0.6255,0.4375,0.4255,0.5377,20.2746,0.0539,0.0795
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6181,0.6107,0.6181,0.6141,0.5414,2.3148,0.0825,0.0826
KNN,GaussianCopula_HYBRID,0.6875,0.648,0.6875,0.6483,0.4795,2.793,0.1374,0.1531
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7214,1.1265,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6944,0.6451,0.6944,0.6204,0.562,0.623,0.0812,0.1153
LogisticRegression,GaussianCopula_HYBRID,0.4722,0.5933,0.4722,0.4858,0.6302,0.7342,0.0284,0.0344
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5347,0.6776,0.5347,0.5443,0.6122,0.88,0.1561,0.1936
RandomForest,CTGAN_HYBRID,0.5764,0.5624,0.5764,0.5688,0.5126,0.6733,-0.031,-0.0311
RandomForest,GaussianCopula_HYBRID,0.625,0.6345,0.625,0.6293,0.5752,0.6804,0.1383,0.1386
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.7955,0.4786,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6667,0.5564,0.6667,0.5767,N/A,N/A,-0.0189,-0.0293
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
