Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5556,0.5823,0.5556,0.5665,0.5082,16.0194,0.0154,0.0156
DecisionTree,CTGAN_HYBRID,0.5625,0.5479,0.5625,0.5547,0.4686,15.7691,-0.0648,-0.065
DecisionTree,GaussianCopula_HYBRID,0.6319,0.5821,0.6319,0.5972,0.5059,13.2661,0.0134,0.0144
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
DecisionTree,TVAE_HYBRID,0.5764,0.5099,0.5764,0.5364,0.4405,15.2685,-0.1355,-0.1448
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5833,0.5544,0.5833,0.5665,0.4815,1.9066,-0.0485,-0.0493
KNN,GaussianCopula_HYBRID,0.6528,0.6065,0.6528,0.6175,0.518,1.837,0.0625,0.0674
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5077,7.9481,0.0,0.0
LogisticRegression,Anonymous,0.4722,0.6071,0.4722,0.482,0.5434,0.7178,0.0474,0.0593
LogisticRegression,CTGAN_HYBRID,0.7014,0.6663,0.7014,0.6164,0.5155,0.6304,0.0797,0.1305
LogisticRegression,GaussianCopula_HYBRID,0.6389,0.6251,0.6389,0.6309,0.5518,0.6626,0.1153,0.1159
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5418,1.0401,0.0,0.0
RandomForest,Anonymous,0.5625,0.5967,0.5625,0.5754,0.5103,0.9086,0.0479,0.0488
RandomForest,CTGAN_HYBRID,0.6736,0.5689,0.6736,0.5807,0.4495,0.6507,-0.0059,-0.0097
RandomForest,GaussianCopula_HYBRID,0.6319,0.5672,0.6319,0.5858,0.5578,0.6616,-0.016,-0.0178
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8073,0.4791,0.5376,0.5415
RandomForest,TVAE_HYBRID,0.6667,0.5564,0.6667,0.5767,0.5305,2.1703,-0.0189,-0.0293
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
