Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5625,0.5597,0.5625,0.5611,0.4814,15.7691,-0.0375,-0.0375
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,CTGAN,0.6528,0.5869,0.6528,0.5999,0.5137,2.3212,0.0196,0.0228
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.6369,0.6944,0.5815,0.5089,0.6271,0.0174,0.0501
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6458,0.5072,0.6458,0.5553,0.5865,0.6114,-0.0737,-0.109
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.7947,0.4824,0.5376,0.5415
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
