Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,Anonymous,0.7771,0.7641,0.7771,0.7633,0.8843,0.5918,0.6225,0.63,30,0.97,0.3,10.0,2.0,0.01,,,
RandomForest,CTGAN_HYBRID,0.6303,0.5268,0.6303,0.5604,0.6903,0.8977,0.3226,0.3651,30,0.97,0.3,10.0,2.0,0.01,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5068,0.4161,0.5068,0.4171,0.6311,0.9827,0.075,0.097,30,0.97,0.3,10.0,2.0,0.01,300,1,3096
RandomForest,TVAE_HYBRID,0.6536,0.6536,0.6536,0.6373,0.8117,0.8054,0.4421,0.4577,30,0.97,0.3,10.0,2.0,0.01,300,1,3096
RandomForest,Anonymous,0.7756,0.7606,0.7756,0.7611,0.8812,0.5976,0.6206,0.6273,278,8.98,0.3,10.0,2.0,0.2,,,
RandomForest,Anonymous,0.7696,0.7527,0.7696,0.7541,0.8812,0.5936,0.6102,0.6169,278,8.98,0.3,10.0,2.0,0.5,,,
RandomForest,CTGAN_HYBRID,0.5166,0.5182,0.5166,0.3831,0.6421,0.9858,0.0495,0.1156,278,8.98,0.3,10.0,2.0,0.5,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5392,0.4974,0.5392,0.4507,0.6158,0.9874,0.1267,0.1736,278,8.98,0.3,10.0,2.0,0.5,300,1,3096
RandomForest,TVAE_HYBRID,0.7131,0.6607,0.7131,0.6743,0.8375,0.7158,0.5148,0.5265,278,8.98,0.3,10.0,2.0,0.5,300,1,3096
RandomForest,Anonymous,0.7636,0.745,0.7636,0.746,0.8829,0.594,0.5982,0.6065,278,8.98,0.3,10.0,2.0,1.0,,,
RandomForest,CTGAN_HYBRID,0.6092,0.7051,0.6092,0.5314,0.645,0.961,0.2667,0.3329,278,8.98,0.3,10.0,2.0,1.0,300,1,3096
RandomForest,GaussianCopula_HYBRID,0.5542,0.5105,0.5542,0.4679,0.6465,0.9735,0.1582,0.2121,278,8.98,0.3,10.0,2.0,1.0,300,1,3096
RandomForest,TVAE_HYBRID,0.6785,0.6666,0.6785,0.6665,0.8232,0.7823,0.477,0.4825,278,8.98,0.3,10.0,2.0,1.0,300,1,3096
