Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6709,0.685,0.6709,0.6769,0.7294,11.8608,0.474,0.4749
DecisionTree,CTGAN_HYBRID,0.3569,0.41,0.3569,0.3691,0.5253,23.1787,0.0428,0.0451
DecisionTree,GaussianCopula_HYBRID,0.4255,0.4325,0.4255,0.4283,0.5379,20.7088,0.0746,0.0747
DecisionTree,Original,0.6702,0.6881,0.6702,0.6778,0.7284,11.8879,0.4739,0.4751
DecisionTree,TVAE_HYBRID,0.5761,0.6058,0.5761,0.5861,0.6531,15.2806,0.3329,0.3361
KNN,Anonymous,0.5866,0.5689,0.5866,0.5723,0.6749,5.3167,0.3004,0.3047
KNN,CTGAN_HYBRID,0.4623,0.4068,0.4623,0.407,0.5489,9.2714,0.0344,0.0389
KNN,GaussianCopula_HYBRID,0.4345,0.4136,0.4345,0.4206,0.5317,5.7877,0.0442,0.0447
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5045,0.4977,0.5045,0.4986,0.6328,6.6123,0.1894,0.1905
LogisticRegression,Anonymous,0.7402,0.7178,0.7402,0.719,0.8174,0.9318,0.5574,0.566
LogisticRegression,CTGAN_HYBRID,0.6047,0.6092,0.6047,0.5916,0.7044,1.173,0.3253,0.3359
LogisticRegression,GaussianCopula_HYBRID,0.5663,0.5008,0.5663,0.4734,0.6811,0.9947,0.1772,0.2445
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6679,0.6313,0.6679,0.6343,0.7622,1.5504,0.4398,0.4505
RandomForest,Anonymous,0.7733,0.7582,0.7733,0.7588,0.8832,0.5923,0.6167,0.6234
RandomForest,CTGAN_HYBRID,0.6114,0.5484,0.6114,0.5584,0.6768,0.9356,0.3011,0.3284
RandomForest,GaussianCopula_HYBRID,0.5346,0.4386,0.5346,0.4437,0.6169,0.9886,0.121,0.1597
RandomForest,Original,0.7779,0.7631,0.7779,0.7599,0.8888,0.5766,0.6213,0.6312
RandomForest,TVAE_HYBRID,0.7123,0.6763,0.7123,0.683,0.8362,0.6974,0.5177,0.5269
