Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6267,0.6423,0.633,N/A,N/A,0.124,0.1249
DecisionTree,CTGAN,0.5528,0.5624,0.5528,0.5573,N/A,N/A,-0.0248,-0.0249
DecisionTree,GaussianCopula,0.5285,0.566,0.5285,0.5427,N/A,N/A,-0.0157,-0.016
DecisionTree,Original,0.7561,0.7737,0.7561,0.7617,N/A,N/A,0.4602,0.4651
DecisionTree,TVAE,0.7398,0.7259,0.7398,0.7071,N/A,N/A,0.287,0.3205
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,N/A,N/A,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,N/A,N/A,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,N/A,N/A,0.2608,0.2664
RandomForest,Anonymous,0.5935,0.5682,0.5935,0.5787,N/A,N/A,-0.0108,-0.011
RandomForest,CTGAN,0.6829,0.581,0.6829,0.5747,N/A,N/A,0.0037,0.0083
RandomForest,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
RandomForest,Original,0.8293,0.8276,0.8293,0.82,N/A,N/A,0.5654,0.5806
RandomForest,TVAE,0.7236,0.7177,0.7236,0.6625,N/A,N/A,0.187,0.2518
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
