Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4583,0.5073,0.4583,0.4764,N/A,N/A,-0.1366,-0.1416
DecisionTree,CTGAN,0.3646,0.5005,0.3646,0.3504,N/A,N/A,-0.0773,-0.112
DecisionTree,GaussianCopula,0.6042,0.5969,0.6042,0.6003,N/A,N/A,0.0617,0.0618
DecisionTree,Original,0.7292,0.7695,0.7292,0.7382,N/A,N/A,0.4317,0.4474
DecisionTree,TVAE,0.6979,0.6901,0.6979,0.6933,N/A,N/A,0.2773,0.278
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,CTGAN,0.6875,0.6345,0.6875,0.5937,N/A,N/A,0.0476,0.0843
KNN,GaussianCopula,0.6771,0.6381,0.6771,0.6397,N/A,N/A,0.1298,0.1431
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6771,0.4704,0.6771,0.5551,N/A,N/A,-0.0206,-0.0692
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,CTGAN,0.6979,0.671,0.6979,0.6141,N/A,N/A,0.0902,0.1454
LogisticRegression,GaussianCopula,0.7292,0.7224,0.7292,0.6793,N/A,N/A,0.2296,0.2851
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.5208,0.5995,0.5208,0.5379,N/A,N/A,0.0564,0.0619
RandomForest,Anonymous,0.4792,0.5126,0.4792,0.493,N/A,N/A,-0.1299,-0.1321
RandomForest,CTGAN,0.6771,0.4704,0.6771,0.5551,N/A,N/A,-0.0206,-0.0692
RandomForest,GaussianCopula,0.7396,0.77,0.7396,0.678,N/A,N/A,0.2337,0.3295
RandomForest,Original,0.8125,0.8078,0.8125,0.8086,N/A,N/A,0.5472,0.55
RandomForest,TVAE,0.6667,0.6729,0.6667,0.6695,N/A,N/A,0.2381,0.2384
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6771,0.4704,0.6771,0.5551,N/A,N/A,-0.0206,-0.0692
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
