Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6111,0.5959,0.6111,0.6025,0.5227,14.017,0.0473,0.0475
DecisionTree,Original,0.7153,0.7385,0.7153,0.7228,0.6995,10.2624,0.373,0.3784
DecisionTree,TVAE,0.6875,0.6708,0.6875,0.6764,0.6032,11.2636,0.2189,0.2216
KNN,CTGAN,0.6875,0.6176,0.6875,0.5985,0.5538,3.4485,0.0369,0.0604
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6528,0.5131,0.6528,0.5591,0.4593,5.4079,-0.0613,-0.0951
LogisticRegression,CTGAN,0.7014,0.7912,0.7014,0.5851,0.6116,0.6134,0.0313,0.1261
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.7292,0.7105,0.7292,0.7108,0.6889,0.7426,0.2945,0.306
RandomForest,CTGAN,0.7014,0.7912,0.7014,0.5851,0.5517,0.6255,0.0313,0.1261
RandomForest,Original,0.8056,0.7992,0.8056,0.7977,0.7874,0.4844,0.5107,0.5187
RandomForest,TVAE,0.6458,0.5711,0.6458,0.5885,0.6174,0.7341,-0.0077,-0.0091
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
