Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5833,0.6091,0.5833,0.5936,0.5409,15.0182,0.0769,0.0778
DecisionTree,Original,0.7222,0.7382,0.7222,0.728,0.6982,10.0121,0.3772,0.3801
DecisionTree,TVAE,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,CTGAN,0.6181,0.5641,0.6181,0.582,0.5118,1.623,-0.0238,-0.0254
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.485,11.018,0.0,0.0
LogisticRegression,CTGAN,0.6875,0.6414,0.6875,0.6369,0.5886,0.6181,0.1109,0.1311
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6944,0.4823,0.6944,0.5692,0.5011,2.4299,0.0,0.0
RandomForest,CTGAN,0.7014,0.6636,0.7014,0.6469,0.5215,0.6429,0.1371,0.1686
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.7928,0.4719,0.5172,0.5222
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.49,11.0138,0.0,0.0
SVM,CTGAN,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
