Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6504,0.6328,0.6504,0.6396,,,0.1373,0.1387
DecisionTree,Original,0.7154,0.749,0.7154,0.7244,,,0.3912,0.4016
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
RandomForest,Anonymous,0.6179,0.5709,0.6179,0.5864,,,-0.0045,-0.0048
RandomForest,Original,0.8455,0.8501,0.8455,0.8351,,,0.6004,0.6242
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
