Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8022,0.8302,0.8022,0.8149,0.5998,7.1306,0.1725,0.1752
DecisionTree,Original,0.8744,0.8758,0.8744,0.8751,0.7017,4.5279,0.3989,0.3989
DecisionTree,TVAE,0.8468,0.8785,0.8468,0.8595,0.737,5.5203,0.39,0.4009
KNN,CTGAN,0.8765,0.8333,0.8765,0.8431,0.6382,1.8181,0.1195,0.1519
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.7848,0.8666,0.7848,0.8143,0.7765,2.0275,0.2922,0.3217
LogisticRegression,CTGAN,0.8942,0.8741,0.8942,0.8684,0.8277,0.285,0.2678,0.3234
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8805,0.8905,0.8805,0.8849,0.8902,0.3959,0.4655,0.4678
RandomForest,CTGAN,0.8942,0.8753,0.8942,0.8657,0.8077,0.2959,0.2466,0.3127
RandomForest,Original,0.9035,0.8901,0.9035,0.8919,0.9249,0.2326,0.4285,0.4479
RandomForest,TVAE,0.8708,0.8921,0.8708,0.8793,0.8824,0.3423,0.4618,0.4696
