Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6822,0.687,0.6822,0.6844,0.735,10.9618,0.4862,0.4863
DecisionTree,CTGAN_HYBRID,0.3735,0.4161,0.3735,0.3809,0.519,22.5816,0.0409,0.0424
DecisionTree,GaussianCopula_HYBRID,0.4172,0.4224,0.4172,0.4196,0.5296,21.0074,0.0608,0.0609
DecisionTree,Original,0.6762,0.6925,0.6762,0.6832,0.7329,11.6708,0.4831,0.4842
DecisionTree,TVAE_HYBRID,0.4872,0.5015,0.4872,0.4839,0.5937,16.9584,0.1927,0.1976
KNN,Anonymous,0.6965,0.6837,0.6965,0.6883,0.804,3.4723,0.4955,0.4972
KNN,CTGAN_HYBRID,0.3441,0.3828,0.3441,0.3181,0.497,6.9765,-0.0036,-0.0042
KNN,GaussianCopula_HYBRID,0.4639,0.4494,0.4639,0.4512,0.5384,6.2646,0.0985,0.0996
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5399,0.5219,0.5399,0.5162,0.6357,10.4503,0.242,0.2514
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8606,0.6236,0.5542,0.5624
LogisticRegression,CTGAN_HYBRID,0.3117,0.3093,0.3117,0.2324,0.529,1.0932,-0.0539,-0.0907
LogisticRegression,GaussianCopula_HYBRID,0.5527,0.553,0.5527,0.4459,0.7243,0.9547,0.1345,0.2247
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6235,0.5838,0.6235,0.5817,0.7611,1.6548,0.3603,0.3734
RandomForest,Anonymous,0.7553,0.7358,0.7553,0.7387,0.8713,0.8473,0.5857,0.5924
RandomForest,CTGAN_HYBRID,0.3901,0.3832,0.3901,0.3471,0.5315,1.0916,0.0281,0.035
RandomForest,GaussianCopula_HYBRID,0.5316,0.4698,0.5316,0.4514,0.6139,0.99,0.1233,0.1544
RandomForest,Original,0.7733,0.7591,0.7733,0.7591,0.8887,0.6007,0.6162,0.6236
RandomForest,TVAE_HYBRID,0.616,0.5972,0.616,0.5708,0.7317,2.8454,0.3694,0.4074
