Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4583,0.5073,0.4583,0.4764,N/A,N/A,-0.1366,-0.1416
DecisionTree,CTGAN,0.4896,0.5717,0.4896,0.5075,N/A,N/A,0.0025,0.0028
DecisionTree,GaussianCopula,0.5833,0.559,0.5833,0.5692,N/A,N/A,-0.0256,-0.0259
DecisionTree,Original,0.7396,0.7753,0.7396,0.7479,N/A,N/A,0.449,0.4628
DecisionTree,TVAE,0.3438,0.4742,0.3438,0.3222,N/A,N/A,-0.098,-0.1481
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,CTGAN,0.5208,0.5451,0.5208,0.5312,N/A,N/A,-0.0575,-0.058
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,CTGAN,0.6354,0.5795,0.6354,0.5933,N/A,N/A,0.0175,0.0193
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6562,0.4657,0.6562,0.5448,N/A,N/A,-0.0602,-0.1211
RandomForest,Anonymous,0.5,0.5402,0.5,0.5152,N/A,N/A,-0.0667,-0.0684
RandomForest,CTGAN,0.625,0.5703,0.625,0.5859,N/A,N/A,0.0,0.0
RandomForest,GaussianCopula,0.625,0.5262,0.625,0.5559,N/A,N/A,-0.0667,-0.0828
RandomForest,Original,0.8438,0.8421,0.8438,0.8374,N/A,N/A,0.6117,0.6219
RandomForest,TVAE,0.5729,0.5211,0.5729,0.5414,N/A,N/A,-0.1044,-0.1093
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
