Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5208,0.6051,0.5208,0.5393,0.5341,17.2709,0.0569,0.0629
DecisionTree,CTGAN_HYBRID,0.5625,0.5653,0.5625,0.5639,0.4877,15.7691,-0.0244,-0.0244
DecisionTree,GaussianCopula_HYBRID,0.5278,0.566,0.5278,0.5424,0.4882,17.0206,-0.0217,-0.0222
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6042,0.5681,0.6042,0.5819,0.5252,2.3149,-0.0168,-0.0173
KNN,GaussianCopula_HYBRID,0.5972,0.5868,0.5972,0.5916,0.5539,1.3669,0.0261,0.0262
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.4653,0.6099,0.4653,0.4719,0.5539,0.8581,0.0487,0.0628
LogisticRegression,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.5159,0.6686,-0.023,-0.0435
LogisticRegression,GaussianCopula_HYBRID,0.4583,0.5774,0.4583,0.4722,0.4966,0.7273,0.0028,0.0034
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5139,0.5895,0.5139,0.533,0.5032,1.7298,0.0278,0.0302
RandomForest,CTGAN_HYBRID,0.6042,0.5913,0.6042,0.5971,0.5275,0.6875,0.0366,0.0368
RandomForest,GaussianCopula_HYBRID,0.6042,0.5859,0.6042,0.5938,0.5515,0.668,0.0238,0.024
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.7962,0.4775,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
