Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3727,0.3958,0.3727,0.3788,0.5013,22.6087,0.0102,0.0104
DecisionTree,Original,0.6717,0.6865,0.6717,0.6781,0.7291,11.8336,0.4753,0.4762
DecisionTree,TVAE,0.5813,0.6036,0.5813,0.5801,0.6564,15.0906,0.3329,0.3422
KNN,CTGAN,0.3825,0.3851,0.3825,0.3717,0.5079,5.4771,0.003,0.0031
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5685,0.4888,0.5685,0.5153,0.6421,8.2074,0.2328,0.2474
LogisticRegression,CTGAN,0.5339,0.4572,0.5339,0.4859,0.5938,1.041,0.2125,0.2266
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6393,0.5866,0.6393,0.5969,0.7504,1.9742,0.3794,0.3908
RandomForest,CTGAN,0.4699,0.4012,0.4699,0.4292,0.5257,1.0546,0.0978,0.1035
RandomForest,Original,0.7711,0.7567,0.7711,0.7558,0.8858,0.6288,0.6116,0.6196
RandomForest,TVAE,0.6755,0.6676,0.6755,0.6371,0.8147,1.3088,0.459,0.4827
