Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5972,0.5566,0.5972,0.5723,0.4809,14.5176,-0.0419,-0.0433
DecisionTree,Original,0.7778,0.7808,0.7778,0.7791,0.7445,8.0097,0.4829,0.4832
KNN,CTGAN,0.6806,0.4793,0.6806,0.5624,0.5207,7.2384,-0.0273,-0.0787
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5073,0.707,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5914,0.6604,0.0,0.0
RandomForest,Original,0.8472,0.8535,0.8472,0.8359,0.8007,0.4609,0.5992,0.6264
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
