Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6807,0.6886,0.6807,0.6837,0.73,11.5079,0.483,0.4837
DecisionTree,CTGAN_HYBRID,0.497,0.512,0.497,0.5008,0.5829,18.1304,0.1818,0.1831
DecisionTree,GaussianCopula_HYBRID,0.4239,0.4303,0.4239,0.4269,0.5297,20.7631,0.0715,0.0715
DecisionTree,Original,0.6762,0.6958,0.6762,0.6843,0.7344,11.6708,0.4843,0.4858
DecisionTree,TVAE_HYBRID,0.5693,0.6214,0.5693,0.5798,0.6636,15.5248,0.3369,0.3466
KNN,Anonymous,0.637,0.6203,0.637,0.6264,0.7153,4.0466,0.3935,0.3956
KNN,CTGAN_HYBRID,0.5678,0.5263,0.5678,0.511,0.6228,6.2019,0.2116,0.2404
KNN,GaussianCopula_HYBRID,0.436,0.4061,0.436,0.4168,0.512,5.5456,0.0408,0.0414
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5384,0.5364,0.5384,0.527,0.6717,6.5506,0.2552,0.2619
LogisticRegression,Anonymous,0.759,0.7365,0.759,0.7362,0.8736,0.5949,0.5881,0.5986
LogisticRegression,CTGAN_HYBRID,0.6438,0.5423,0.6438,0.5738,0.7291,0.8994,0.3469,0.3937
LogisticRegression,GaussianCopula_HYBRID,0.5392,0.5414,0.5392,0.4191,0.7009,1.0392,0.101,0.1965
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.698,0.5971,0.698,0.6368,0.814,1.2668,0.4888,0.5176
RandomForest,Anonymous,0.7688,0.751,0.7688,0.7524,0.8866,0.609,0.6082,0.6156
RandomForest,CTGAN_HYBRID,0.6235,0.5387,0.6235,0.5504,0.7169,0.928,0.2991,0.3595
RandomForest,GaussianCopula_HYBRID,0.5407,0.4719,0.5407,0.4605,0.6506,0.9666,0.1421,0.1767
RandomForest,Original,0.7756,0.7609,0.7756,0.7594,0.8843,0.5828,0.6188,0.6272
RandomForest,TVAE_HYBRID,0.692,0.6721,0.692,0.6674,0.8261,0.798,0.4936,0.5075
