Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6181,0.6107,0.6181,0.6141,0.5405,13.7667,0.0825,0.0826
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,CTGAN,0.6944,0.6451,0.6944,0.6204,0.5211,4.405,0.0812,0.1153
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.3705,0.6696,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6806,0.4793,0.6806,0.5624,0.5119,0.6664,-0.0273,-0.0787
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.801,0.4719,0.5376,0.5415
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
