Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.831,0.8468,0.831,0.8383,0.6399,6.0903,0.2549,0.2566
DecisionTree,CTGAN_HYBRID,0.7984,0.8119,0.7984,0.8049,0.5337,6.9378,0.0889,0.0893
DecisionTree,Original,0.8758,0.8768,0.8758,0.8763,0.7034,4.4761,0.4036,0.4036
DecisionTree,TVAE,0.8737,0.869,0.8737,0.8712,0.6755,4.5518,0.3648,0.3653
DecisionTree,TVAE_HYBRID,0.7995,0.8069,0.7995,0.8031,0.5206,6.8027,0.0653,0.0654
KNN,CTGAN,0.876,0.8524,0.876,0.8603,0.7459,1.3803,0.2587,0.2719
KNN,CTGAN_HYBRID,0.8486,0.8129,0.8486,0.8282,0.5816,1.886,0.0845,0.0894
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.8777,0.8459,0.8777,0.854,0.7308,1.9014,0.2011,0.226
KNN,TVAE_HYBRID,0.8651,0.7981,0.8651,0.8252,0.526,2.3688,0.0127,0.0171
LogisticRegression,CTGAN,0.8972,0.8803,0.8972,0.8823,0.8718,0.2628,0.3694,0.3941
LogisticRegression,CTGAN_HYBRID,0.8717,0.8147,0.8717,0.833,0.6614,0.3648,0.0554,0.0757
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8972,0.8851,0.8972,0.8889,0.8768,0.2914,0.426,0.4348
LogisticRegression,TVAE_HYBRID,0.8828,0.7797,0.8828,0.828,0.5457,0.381,-0.0004,-0.0054
RandomForest,CTGAN,0.8958,0.8785,0.8958,0.881,0.8766,0.2774,0.3632,0.3867
RandomForest,CTGAN_HYBRID,0.8222,0.8113,0.8222,0.8166,0.6265,1.1859,0.0862,0.0865
RandomForest,Original,0.907,0.8948,0.907,0.8957,0.9268,0.221,0.4478,0.4688
RandomForest,TVAE,0.8946,0.8791,0.8946,0.883,0.8743,0.4235,0.3848,0.3995
RandomForest,TVAE_HYBRID,0.8265,0.8007,0.8265,0.8128,0.5812,1.0469,0.0339,0.0346
