Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.516,0.5245,0.516,0.52,N/A,N/A,0.165,0.1652
DecisionTree,CTGAN_HYBRID,0.3714,0.447,0.3714,0.3874,N/A,N/A,0.0264,0.0283
DecisionTree,GaussianCopula_HYBRID,0.3548,0.4581,0.3548,0.3825,N/A,N/A,0.0341,0.0365
DecisionTree,Original,0.5388,0.5454,0.5388,0.542,N/A,N/A,0.2016,0.2017
DecisionTree,TVAE_HYBRID,0.4258,0.4871,0.4258,0.4452,0.5254,20.6946,0.0795,0.0828
KNN,Anonymous,0.5176,0.4971,0.5176,0.5051,N/A,N/A,0.1183,0.119
KNN,CTGAN_HYBRID,0.2361,0.0558,0.2361,0.0902,N/A,N/A,0.0,0.0
KNN,GaussianCopula_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
KNN,Original,0.5173,0.497,0.5173,0.505,N/A,N/A,0.1183,0.1189
KNN,TVAE_HYBRID,0.2361,0.0558,0.2361,0.0902,0.5,6.9691,0.0,0.0
LogisticRegression,Anonymous,0.6034,0.5221,0.6034,0.4949,N/A,N/A,0.0946,0.1465
LogisticRegression,CTGAN_HYBRID,0.4935,0.5238,0.4935,0.4659,N/A,N/A,0.1477,0.1639
LogisticRegression,GaussianCopula_HYBRID,0.5865,0.3462,0.5865,0.4354,N/A,N/A,-0.0023,-0.0187
LogisticRegression,Original,0.6063,0.5225,0.6063,0.5173,N/A,N/A,0.1355,0.1746
LogisticRegression,TVAE_HYBRID,0.5941,0.4606,0.5941,0.4906,0.6401,1.3316,0.0827,0.1213
RandomForest,Anonymous,0.6083,0.5624,0.6083,0.5646,N/A,N/A,0.2113,0.2273
RandomForest,CTGAN_HYBRID,0.4975,0.4821,0.4975,0.4675,N/A,N/A,0.1164,0.1244
RandomForest,GaussianCopula_HYBRID,0.546,0.4335,0.546,0.4582,N/A,N/A,0.0078,0.0099
RandomForest,Original,0.6512,0.6283,0.6512,0.6048,N/A,N/A,0.2907,0.3164
RandomForest,TVAE_HYBRID,0.5809,0.5078,0.5809,0.5188,0.6022,1.768,0.1254,0.1429
SVM,Anonymous,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.2361,0.0558,0.2361,0.0902,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
SVM,Original,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
