Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5,0.5476,0.5,0.5167,,,-0.0492,-0.051
DecisionTree,CTGAN,0.625,0.6458,0.625,0.6331,,,0.1724,0.1741
DecisionTree,GaussianCopula,0.5729,0.5609,0.5729,0.5664,,,-0.0218,-0.0219
DecisionTree,Original,0.7083,0.7583,0.7083,0.7186,,,0.3978,0.4172
DecisionTree,TVAE,0.6042,0.6331,0.6042,0.6147,,,0.1412,0.1436
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,CTGAN,0.6875,0.6345,0.6875,0.5937,,,0.0476,0.0843
KNN,GaussianCopula,0.6771,0.6381,0.6771,0.6397,,,0.1298,0.1431
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
KNN,TVAE,0.6771,0.4704,0.6771,0.5551,,,-0.0206,-0.0692
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,,,-0.0543,-0.0812
LogisticRegression,CTGAN,0.6979,0.671,0.6979,0.6141,,,0.0902,0.1454
LogisticRegression,GaussianCopula,0.7292,0.7224,0.7292,0.6793,,,0.2296,0.2851
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
LogisticRegression,TVAE,0.5208,0.5995,0.5208,0.5379,,,0.0564,0.0619
RandomForest,Anonymous,0.4792,0.5201,0.4792,0.495,,,-0.1111,-0.114
RandomForest,CTGAN,0.6979,0.7901,0.6979,0.5838,,,0.0453,0.1522
RandomForest,GaussianCopula,0.7604,0.7914,0.7604,0.7124,,,0.3109,0.4
RandomForest,Original,0.8333,0.8317,0.8333,0.8253,,,0.5817,0.5949
RandomForest,TVAE,0.6771,0.658,0.6771,0.6639,,,0.1974,0.2007
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,CTGAN,0.6771,0.4704,0.6771,0.5551,,,-0.0206,-0.0692
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
