Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4931,0.6742,0.4931,0.4917,0.5841,18.2721,0.1234,0.1693
DecisionTree,CTGAN_HYBRID,0.4931,0.6207,0.4931,0.5052,0.5459,18.2721,0.0714,0.0871
DecisionTree,GaussianCopula_HYBRID,0.6319,0.6202,0.6319,0.6253,0.5505,13.2661,0.1042,0.1046
DecisionTree,Original,0.7083,0.7343,0.7083,0.7165,0.6945,10.5127,0.3615,0.3677
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5208,0.5567,0.5208,0.535,0.4555,2.4291,-0.0428,-0.0437
KNN,GaussianCopula_HYBRID,0.5278,0.5216,0.5278,0.5246,0.4157,1.9503,-0.1271,-0.1271
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7655,0.7822,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6944,0.721,0.6944,0.703,0.7123,0.6181,0.3311,0.3367
LogisticRegression,GaussianCopula_HYBRID,0.8264,0.8349,0.8264,0.81,0.7595,0.5626,0.5346,0.5716
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5139,0.697,0.5139,0.5139,0.5913,0.9695,0.1555,0.2109
RandomForest,CTGAN_HYBRID,0.6736,0.6844,0.6736,0.6782,0.64,0.6313,0.2546,0.2554
RandomForest,GaussianCopula_HYBRID,0.7222,0.7001,0.7222,0.698,0.67,0.5893,0.2608,0.2765
RandomForest,Original,0.8056,0.7992,0.8056,0.7977,0.8032,0.471,0.5107,0.5187
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.3333,0.5796,0.3333,0.2291,N/A,N/A,0.0012,0.0033
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
