Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4119,0.4059,0.4119,0.4074,0.5171,21.1974,0.039,0.0391
DecisionTree,Original,0.6845,0.7073,0.6845,0.6938,0.7416,11.3722,0.4985,0.5004
DecisionTree,TVAE,0.6024,0.6245,0.6024,0.6096,0.6788,14.3306,0.3706,0.3734
KNN,CTGAN,0.4149,0.3797,0.4149,0.3897,0.5074,6.2717,-0.0046,-0.0047
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5354,0.5152,0.5354,0.5227,0.646,6.484,0.2321,0.2336
LogisticRegression,CTGAN,0.6009,0.5172,0.6009,0.5257,0.6574,0.9413,0.2533,0.3112
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6642,0.6587,0.6642,0.6497,0.7995,1.1489,0.4513,0.4608
RandomForest,CTGAN,0.5828,0.4799,0.5828,0.5151,0.6191,0.9909,0.2361,0.2666
RandomForest,Original,0.7786,0.7641,0.7786,0.7623,0.8927,0.5945,0.6238,0.6324
RandomForest,TVAE,0.6852,0.6723,0.6852,0.6751,0.8304,1.0678,0.4822,0.485
