Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5347,0.591,0.5347,0.5522,0.5186,16.7703,0.0329,0.0345
DecisionTree,CTGAN_HYBRID,0.5972,0.6124,0.5972,0.6038,0.5445,14.5176,0.0858,0.0862
DecisionTree,GaussianCopula_HYBRID,0.5625,0.5416,0.5625,0.551,0.4623,15.7691,-0.079,-0.0795
DecisionTree,Original,0.7222,0.7477,0.7222,0.73,0.7109,10.0121,0.3919,0.3986
DecisionTree,TVAE_HYBRID,0.6667,0.5564,0.6667,0.5767,0.4927,12.0146,-0.0189,-0.0293
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5972,0.5634,0.5972,0.5768,0.4992,1.1541,-0.0276,-0.0282
KNN,GaussianCopula_HYBRID,0.6458,0.5798,0.6458,0.5952,0.4443,4.474,0.0076,0.0087
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4914,10.7804,0.0,0.0
LogisticRegression,Anonymous,0.5556,0.5979,0.5556,0.5704,0.5589,0.6995,0.0495,0.051
LogisticRegression,CTGAN_HYBRID,0.7014,0.6913,0.7014,0.5965,0.5102,0.6322,0.048,0.1143
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.6249,0.6319,0.6282,0.5277,0.6721,0.1158,0.116
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.6389,0.6944,0.5926,0.543,1.6118,0.0341,0.0714
RandomForest,Anonymous,0.5764,0.5895,0.5764,0.5823,0.5202,0.778,0.0326,0.0327
RandomForest,CTGAN_HYBRID,0.6667,0.625,0.6667,0.6328,0.5251,0.6447,0.1,0.1079
RandomForest,GaussianCopula_HYBRID,0.625,0.5766,0.625,0.5923,0.5499,0.6458,0.0021,0.0022
RandomForest,Original,0.8333,0.8292,0.8333,0.8282,0.8255,0.4492,0.5862,0.5919
RandomForest,TVAE_HYBRID,0.6806,0.4793,0.6806,0.5624,0.471,8.6921,-0.0273,-0.0787
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,,,0.0174,0.0501
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
