Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5694,0.5802,0.5694,0.5744,,,0.0106,0.0107
DecisionTree,Original,0.7639,0.7705,0.7639,0.7666,,,0.4574,0.4584
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,,,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
LogisticRegression,Anonymous,0.5278,0.5764,0.5278,0.5445,,,0.0016,0.0017
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
RandomForest,Anonymous,0.5903,0.5823,0.5903,0.5861,,,0.0158,0.0158
RandomForest,Original,0.8264,0.8224,0.8264,0.8233,,,0.5775,0.5795
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
