Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6504,0.6328,0.6504,0.6396,N/A,N/A,0.1373,0.1387
DecisionTree,CTGAN,0.6098,0.5724,0.6098,0.586,N/A,N/A,-0.0014,-0.0014
DecisionTree,GaussianCopula,0.5285,0.566,0.5285,0.5427,N/A,N/A,-0.0157,-0.016
DecisionTree,Original,0.6992,0.7334,0.6992,0.7087,N/A,N/A,0.3564,0.3659
DecisionTree,TVAE,0.7642,0.7643,0.7642,0.7322,N/A,N/A,0.3483,0.395
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,N/A,N/A,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,N/A,N/A,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,N/A,N/A,0.2608,0.2664
RandomForest,Anonymous,0.6179,0.5784,0.6179,0.592,N/A,N/A,0.0116,0.0121
RandomForest,CTGAN,0.6992,0.7904,0.6992,0.5834,N/A,N/A,0.036,0.1354
RandomForest,GaussianCopula,0.748,0.7528,0.748,0.7024,N/A,N/A,0.2785,0.3425
RandomForest,Original,0.8293,0.8307,0.8293,0.8177,N/A,N/A,0.5584,0.5805
RandomForest,TVAE,0.748,0.7838,0.748,0.6886,N/A,N/A,0.2519,0.3527
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
