Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.6202,0.625,0.6225,0.5542,12.7875,0.105,0.105
DecisionTree,CTGAN_HYBRID,0.5903,0.6286,0.5903,0.6035,0.5633,14.5272,0.1187,0.1218
DecisionTree,GaussianCopula_HYBRID,0.4792,0.537,0.4792,0.4988,0.4532,18.7727,-0.0826,-0.0867
DecisionTree,Original,0.8056,0.8002,0.8056,0.8013,0.7518,7.0085,0.5236,0.5264
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN_HYBRID,0.6319,0.6154,0.6319,0.6223,0.5723,2.0714,0.0923,0.093
KNN,GaussianCopula_HYBRID,0.6528,0.6169,0.6528,0.6271,0.6061,1.5724,0.0891,0.0931
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.49,11.0164,0.0,0.0
LogisticRegression,Anonymous,0.7014,0.6913,0.7014,0.5965,0.4793,0.6341,0.048,0.1143
LogisticRegression,CTGAN_HYBRID,0.6875,0.5845,0.6875,0.5778,0.5111,0.6353,0.0037,0.0088
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6176,0.6875,0.5985,0.5332,0.6235,0.0369,0.0604
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4898,2.3602,0.0,0.0
RandomForest,Anonymous,0.625,0.6105,0.625,0.6167,0.5601,1.0693,0.0813,0.0817
RandomForest,CTGAN_HYBRID,0.625,0.6055,0.625,0.6135,0.5331,0.7142,0.069,0.0696
RandomForest,GaussianCopula_HYBRID,0.5764,0.5843,0.5764,0.5801,0.4794,0.8395,0.0205,0.0205
RandomForest,Original,0.8472,0.8535,0.8472,0.8359,0.8142,0.4507,0.5992,0.6264
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.495,11.0138,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,,,0.0174,0.0501
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
