Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.683,0.684,0.683,0.6831,0.733,10.9351,0.4864,0.4867
DecisionTree,CTGAN_HYBRID,0.4179,0.3881,0.4179,0.3976,0.5037,20.9802,0.0089,0.0091
DecisionTree,GaussianCopula_HYBRID,0.4285,0.4376,0.4285,0.432,0.5363,20.6003,0.0826,0.0829
DecisionTree,Original,0.6785,0.6977,0.6785,0.6864,0.7369,11.5893,0.4881,0.4896
DecisionTree,TVAE_HYBRID,0.5316,0.5547,0.5316,0.5129,0.619,15.9092,0.2559,0.2772
KNN,Anonymous,0.6898,0.6767,0.6898,0.6815,0.8014,3.5569,0.4846,0.4862
KNN,CTGAN_HYBRID,0.4074,0.3647,0.4074,0.3703,0.4659,7.3948,-0.0408,-0.0438
KNN,GaussianCopula_HYBRID,0.4465,0.4071,0.4465,0.4191,0.5139,6.3439,0.0443,0.0457
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.573,0.5797,0.573,0.5577,0.6827,9.473,0.3151,0.3297
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8604,0.6241,0.5542,0.5624
LogisticRegression,CTGAN_HYBRID,0.4977,0.2489,0.4977,0.3318,0.489,1.076,-0.0025,-0.0288
LogisticRegression,GaussianCopula_HYBRID,0.5023,0.3689,0.5023,0.3474,0.6231,0.9923,0.0221,0.0598
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6536,0.6149,0.6536,0.6116,0.7517,1.741,0.4055,0.4184
RandomForest,Anonymous,0.7583,0.7402,0.7583,0.743,0.8724,0.7502,0.5916,0.5978
RandomForest,CTGAN_HYBRID,0.494,0.3025,0.494,0.3348,0.5032,1.1193,-0.0057,-0.0223
RandomForest,GaussianCopula_HYBRID,0.5113,0.4489,0.5113,0.4282,0.6211,0.9888,0.0873,0.1101
RandomForest,Original,0.7771,0.7632,0.7771,0.7627,0.8871,0.6251,0.6227,0.6298
RandomForest,TVAE_HYBRID,0.6235,0.6222,0.6235,0.5908,0.7573,2.9373,0.3888,0.4219
