Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6389,0.6481,0.6389,0.6431,0.5873,13.0158,0.1702,0.1706
DecisionTree,CTGAN_HYBRID,0.6042,0.5913,0.6042,0.5971,0.5177,14.2673,0.0366,0.0368
DecisionTree,GaussianCopula_HYBRID,0.4931,0.566,0.4931,0.513,0.4886,18.2721,-0.0194,-0.0209
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.625,0.5766,0.625,0.5923,0.4657,2.1281,0.0021,0.0022
KNN,GaussianCopula_HYBRID,0.5069,0.5485,0.5069,0.5229,0.4401,2.4166,-0.0606,-0.0622
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5145,0.6227,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6806,0.6507,0.6806,0.6569,0.6597,0.621,0.1619,0.1693
RandomForest,CTGAN_HYBRID,0.6181,0.5365,0.6181,0.5635,0.5795,0.6356,-0.0703,-0.0804
RandomForest,GaussianCopula_HYBRID,0.5556,0.5771,0.5556,0.5648,0.5199,0.7146,0.0035,0.0035
RandomForest,Original,0.8194,0.8145,0.8194,0.8122,0.8144,0.4595,0.5456,0.5542
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
