Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6458,0.5307,0.6458,0.5647,0.4777,12.7655,-0.0564,-0.0773
DecisionTree,Original,0.7917,0.7917,0.7917,0.7917,0.7545,7.5091,0.5091,0.5091
DecisionTree,TVAE,0.6597,0.6076,0.6597,0.6171,0.5259,12.2649,0.0607,0.0676
KNN,CTGAN,0.6736,0.5689,0.6736,0.5807,0.4773,4.6843,-0.0059,-0.0097
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.465,11.0242,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5245,0.8054,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6528,0.5783,0.6528,0.5931,0.5582,2.3748,0.0044,0.0053
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5542,0.6509,0.0,0.0
RandomForest,Original,0.8403,0.8431,0.8403,0.8294,0.7944,0.4766,0.5839,0.6067
RandomForest,TVAE,0.6667,0.4762,0.6667,0.5556,0.5085,8.2193,-0.0537,-0.1121
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
