Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5278,0.5712,0.5278,0.5436,N/A,N/A,-0.0099,-0.0102
DecisionTree,Original,0.7431,0.7521,0.7431,0.7467,N/A,N/A,0.4132,0.4145
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,N/A,N/A,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
LogisticRegression,Anonymous,0.5972,0.5493,0.5972,0.5674,N/A,N/A,-0.0567,-0.0593
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
RandomForest,Anonymous,0.6042,0.6166,0.6042,0.6097,N/A,N/A,0.096,0.0963
RandomForest,Original,0.8403,0.8381,0.8403,0.833,N/A,N/A,0.5953,0.6068
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
