Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8419,0.8247,0.8419,0.8326,0.5665,5.6997,0.148,0.1497
DecisionTree,Original,0.8307,0.8397,0.8307,0.835,0.6176,6.1023,0.223,0.2235
DecisionTree,TVAE,0.8737,0.845,0.8737,0.8542,0.5841,4.5518,0.2158,0.2323
KNN,CTGAN,0.8738,0.8169,0.8738,0.8338,0.5789,2.6308,0.0562,0.08
KNN,Original,0.8779,0.8378,0.8779,0.8459,0.6105,2.1223,0.1376,0.172
KNN,TVAE,0.8724,0.826,0.8724,0.8395,0.6068,2.4804,0.1028,0.1275
LogisticRegression,CTGAN,0.8934,0.8731,0.8934,0.8655,0.7269,0.3292,0.247,0.3087
LogisticRegression,Original,0.8944,0.8763,0.8944,0.8652,0.7584,0.3059,0.2427,0.3121
LogisticRegression,TVAE,0.8853,0.8542,0.8853,0.8541,0.7373,0.4586,0.1806,0.2306
RandomForest,CTGAN,0.8919,0.8708,0.8919,0.8607,0.6964,0.5203,0.2144,0.2834
RandomForest,Original,0.8937,0.8729,0.8937,0.8709,0.788,0.3215,0.2881,0.333
RandomForest,TVAE,0.8889,0.8635,0.8889,0.8549,0.74,1.3079,0.178,0.2458
