Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4479,0.4936,0.4479,0.4656,N/A,N/A,-0.168,-0.1732
DecisionTree,CTGAN,0.5104,0.5148,0.5104,0.5126,N/A,N/A,-0.1291,-0.1292
DecisionTree,GaussianCopula,0.5833,0.5756,0.5833,0.5793,N/A,N/A,0.0123,0.0124
DecisionTree,Original,0.7188,0.7638,0.7188,0.7284,N/A,N/A,0.4146,0.4322
DecisionTree,TVAE,0.5729,0.6143,0.5729,0.5866,N/A,N/A,0.0964,0.0994
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,CTGAN,0.6875,0.6345,0.6875,0.5937,N/A,N/A,0.0476,0.0843
KNN,GaussianCopula,0.6771,0.6381,0.6771,0.6397,N/A,N/A,0.1298,0.1431
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6771,0.4704,0.6771,0.5551,N/A,N/A,-0.0206,-0.0692
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,CTGAN,0.7188,0.8004,0.7188,0.6276,N/A,N/A,0.1325,0.2664
LogisticRegression,GaussianCopula,0.75,0.7616,0.75,0.7039,N/A,N/A,0.2889,0.3586
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.5208,0.5995,0.5208,0.5379,N/A,N/A,0.0564,0.0619
RandomForest,Anonymous,0.4583,0.5144,0.4583,0.4774,N/A,N/A,-0.1183,-0.124
RandomForest,CTGAN,0.6979,0.7901,0.6979,0.5838,N/A,N/A,0.0453,0.1522
RandomForest,GaussianCopula,0.7292,0.7344,0.7292,0.6701,N/A,N/A,0.2121,0.2846
RandomForest,Original,0.8125,0.8073,0.8125,0.8062,N/A,N/A,0.5385,0.5449
RandomForest,TVAE,0.7083,0.7139,0.7083,0.7108,N/A,N/A,0.3333,0.3337
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6771,0.4704,0.6771,0.5551,N/A,N/A,-0.0206,-0.0692
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
