Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.717,0.5764,0.5866,0.6441,15.2685,0.224,0.2732
DecisionTree,CTGAN_HYBRID,0.4653,0.4618,0.4653,0.4635,0.3668,19.2733,-0.2681,-0.2681
DecisionTree,GaussianCopula_HYBRID,0.5764,0.5895,0.5764,0.5823,0.5168,15.2685,0.0326,0.0327
DecisionTree,Original,0.7569,0.7696,0.7569,0.7615,0.7359,8.7606,0.4517,0.4544
DecisionTree,TVAE_HYBRID,0.6319,0.5751,0.6319,0.5918,0.4995,13.2661,-0.001,-0.0011
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4841,2.5777,0.0902,0.0927
KNN,CTGAN_HYBRID,0.5972,0.5634,0.5972,0.5768,0.5097,0.9138,-0.0276,-0.0282
KNN,GaussianCopula_HYBRID,0.625,0.5949,0.625,0.606,0.5866,1.8097,0.0433,0.0443
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6875,0.4808,0.6875,0.5658,0.4241,9.6368,-0.0138,-0.0555
LogisticRegression,Anonymous,0.6806,0.7296,0.6806,0.6924,0.7543,0.6177,0.3323,0.3472
LogisticRegression,CTGAN_HYBRID,0.7153,0.7981,0.7153,0.6153,0.59,0.6102,0.0923,0.2199
LogisticRegression,GaussianCopula_HYBRID,0.7083,0.7083,0.7083,0.7083,0.6495,0.6279,0.3127,0.3127
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.625,0.5694,0.625,0.5869,0.44,1.4354,-0.0125,-0.0135
RandomForest,Anonymous,0.6319,0.6914,0.6319,0.6462,0.6865,0.6821,0.2435,0.2577
RandomForest,CTGAN_HYBRID,0.6389,0.5811,0.6389,0.5966,0.5041,0.6541,0.0106,0.0116
RandomForest,GaussianCopula_HYBRID,0.5903,0.598,0.5903,0.5939,0.4959,0.6846,0.0526,0.0527
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8001,0.4637,0.5376,0.5415
RandomForest,TVAE_HYBRID,0.6389,0.5409,0.6389,0.569,0.4289,1.1986,-0.0517,-0.065
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
