Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4331,0.4393,0.4331,0.436,0.5713,20.4097,0.1343,0.1344
DecisionTree,Original,0.4499,0.4561,0.4499,0.4527,0.5867,19.8249,0.16,0.1601
KNN,Anonymous,0.4818,0.4261,0.4818,0.4333,0.5837,6.5985,0.0982,0.1062
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5553,0.3688,0.5553,0.432,0.7352,1.0078,0.1683,0.2451
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5041,0.4442,0.5041,0.4589,0.6801,1.3927,0.1635,0.1727
RandomForest,Original,0.5321,0.4761,0.5321,0.4861,0.7315,1.1919,0.217,0.2289
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
