Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3908,0.4032,0.3908,0.3948,0.5104,21.9573,0.0258,0.0259
DecisionTree,Original,0.689,0.7033,0.689,0.6951,0.7432,11.2094,0.5023,0.5033
DecisionTree,TVAE,0.5889,0.6026,0.5889,0.586,0.6593,14.8192,0.344,0.3513
KNN,CTGAN,0.4149,0.3965,0.4149,0.4033,0.507,6.1555,0.0161,0.0163
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5889,0.5331,0.5889,0.547,0.6774,7.8335,0.284,0.2943
LogisticRegression,CTGAN,0.5,0.3876,0.5,0.3371,0.5167,1.0321,0.0034,0.021
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6227,0.5914,0.6227,0.5956,0.7444,2.0171,0.3592,0.3659
RandomForest,CTGAN,0.4864,0.3279,0.4864,0.3422,0.5106,1.0372,-0.0121,-0.0293
RandomForest,Original,0.7711,0.7549,0.7711,0.7561,0.8873,0.6007,0.6127,0.6196
RandomForest,TVAE,0.6476,0.6511,0.6476,0.6315,0.8165,1.2261,0.4273,0.4433
