Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4444,0.642,0.4444,0.4307,0.5491,20.0243,0.0698,0.1044
DecisionTree,CTGAN,0.6389,0.5733,0.6389,0.5905,0.4982,13.0158,-0.0043,-0.0048
DecisionTree,CTGAN_HYBRID,0.5625,0.5916,0.5625,0.5741,0.5195,15.7691,0.0365,0.0371
DecisionTree,GaussianCopula,0.6667,0.6583,0.6667,0.662,0.5945,12.0146,0.194,0.1945
DecisionTree,GaussianCopula_HYBRID,0.6458,0.6931,0.6458,0.6587,0.6432,12.7655,0.2555,0.2659
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
DecisionTree,TVAE,0.6389,0.5538,0.6389,0.5768,0.4855,13.0158,-0.0354,-0.0426
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN,0.6528,0.6119,0.6528,0.6225,0.6026,1.3319,0.076,0.0806
KNN,CTGAN_HYBRID,0.5625,0.5201,0.5625,0.5379,0.4074,1.2421,-0.1239,-0.1274
KNN,GaussianCopula,0.6597,0.6406,0.6597,0.6477,0.5777,0.8916,0.1495,0.1513
KNN,GaussianCopula_HYBRID,0.625,0.5766,0.625,0.5923,0.587,1.5576,0.0021,0.0022
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5208,8.6467,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6939,2.0547,0.1633,0.2266
LogisticRegression,CTGAN,0.6944,0.6409,0.6944,0.6027,0.6336,0.6174,0.0504,0.088
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4111,0.6413,0.0,0.0
LogisticRegression,GaussianCopula,0.7778,0.7695,0.7778,0.7709,0.782,0.5231,0.4483,0.4526
LogisticRegression,GaussianCopula_HYBRID,0.4722,0.6,0.4722,0.484,0.6339,0.7244,0.038,0.0467
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6667,0.5736,0.6667,0.5859,0.5586,1.6183,-0.0023,-0.0033
RandomForest,Anonymous,0.4931,0.6982,0.4931,0.4856,0.6323,0.9403,0.1395,0.2007
RandomForest,CTGAN,0.6528,0.5131,0.6528,0.5591,0.5773,0.6188,-0.0613,-0.0951
RandomForest,CTGAN_HYBRID,0.6111,0.5509,0.6111,0.5716,0.5866,0.6332,-0.05,-0.0539
RandomForest,GaussianCopula,0.7014,0.6801,0.7014,0.6846,0.7452,0.5462,0.2329,0.2394
RandomForest,GaussianCopula_HYBRID,0.6806,0.6806,0.6806,0.6806,0.6701,0.6016,0.2473,0.2473
RandomForest,Original,0.8194,0.8148,0.8194,0.8155,0.8119,0.4567,0.5577,0.5606
RandomForest,TVAE,0.6875,0.5845,0.6875,0.5778,0.5853,2.4947,0.0037,0.0088
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6875,0.6068,0.6875,0.5886,,,0.0206,0.0389
SVM,GaussianCopula,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
