Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6597,0.6015,0.6597,0.6111,0.5195,12.2649,0.0465,0.0532
DecisionTree,Original,0.7986,0.7952,0.7986,0.7965,0.7532,7.2588,0.5162,0.5169
DecisionTree,TVAE,0.625,0.5694,0.625,0.5869,0.4945,13.5164,-0.0125,-0.0135
KNN,CTGAN,0.6667,0.529,0.6667,0.5666,0.4772,3.0196,-0.036,-0.0629
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6875,0.5845,0.6875,0.5778,0.4263,6.8046,0.0037,0.0088
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.438,0.7268,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.75,0.747,0.75,0.7483,0.7941,0.5475,0.4033,0.4035
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4519,0.6675,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8147,0.453,0.578,0.6083
RandomForest,TVAE,0.7361,0.7227,0.7361,0.7255,0.7764,0.5064,0.3359,0.3412
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
