Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.598,0.5903,0.5939,0.5268,14.7679,0.0526,0.0527
DecisionTree,CTGAN_HYBRID,0.5278,0.6092,0.5278,0.5461,0.5391,17.0206,0.0656,0.0721
DecisionTree,GaussianCopula_HYBRID,0.5556,0.5556,0.5556,0.5556,0.4764,16.0194,-0.0473,-0.0473
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5556,0.6195,0.5556,0.5729,0.5788,4.0652,0.0915,0.0973
KNN,GaussianCopula_HYBRID,0.6458,0.5874,0.6458,0.6014,0.507,2.5521,0.0224,0.0249
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6473,0.6944,0.6282,0.5745,0.615,0.0959,0.1273
LogisticRegression,CTGAN_HYBRID,0.4653,0.5822,0.4653,0.4798,0.5345,0.7472,0.0107,0.0128
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5214,0.6377,0.0174,0.0501
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6319,0.5821,0.6319,0.5972,0.5748,0.9177,0.0134,0.0144
RandomForest,CTGAN_HYBRID,0.5972,0.6073,0.5972,0.6019,0.5481,0.6661,0.0745,0.0746
RandomForest,GaussianCopula_HYBRID,0.6736,0.6179,0.6736,0.6208,0.5652,0.6646,0.0714,0.0844
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.816,0.463,0.5236,0.5264
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6319,0.5821,0.6319,0.5972,,,0.0134,0.0144
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
