Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4353,0.4378,0.4353,0.4365,0.57,20.3209,0.1309,0.1309
DecisionTree,Original,0.4479,0.4538,0.4479,0.4507,0.5842,19.8949,0.1565,0.1566
KNN,Anonymous,0.4791,0.4235,0.4791,0.4312,0.5832,6.6357,0.0938,0.1012
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5555,0.3673,0.5555,0.4338,0.7303,1.0082,0.1755,0.2465
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5031,0.4463,0.5031,0.4614,0.689,1.5416,0.1704,0.1783
RandomForest,Original,0.5319,0.473,0.5319,0.4842,0.7298,1.2085,0.2147,0.2271
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
