Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4792,0.5421,0.4792,0.4981,N/A,N/A,-0.0582,-0.0619
DecisionTree,GaussianCopula,0.625,0.6458,0.625,0.6331,N/A,N/A,0.1724,0.1741
DecisionTree,Original,0.7083,0.768,0.7083,0.7189,N/A,N/A,0.4074,0.433
DecisionTree,TVAE,0.4792,0.5649,0.4792,0.497,N/A,N/A,-0.0101,-0.0113
KNN,CTGAN,0.5208,0.5451,0.5208,0.5312,N/A,N/A,-0.0575,-0.058
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6354,0.5795,0.6354,0.5933,N/A,N/A,0.0175,0.0193
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6562,0.4657,0.6562,0.5448,N/A,N/A,-0.0602,-0.1211
RandomForest,CTGAN,0.6562,0.5605,0.6562,0.5749,N/A,N/A,-0.0115,-0.0162
RandomForest,GaussianCopula,0.6562,0.5783,0.6562,0.5873,N/A,N/A,0.0112,0.0145
RandomForest,Original,0.7917,0.7883,0.7917,0.7896,N/A,N/A,0.5062,0.5068
RandomForest,TVAE,0.5417,0.4578,0.5417,0.4939,N/A,N/A,-0.2222,-0.2412
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
