Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6214,0.6423,0.6293,,,0.1105,0.1119
DecisionTree,CTGAN,0.5447,0.5308,0.5447,0.5373,,,-0.0982,-0.0985
DecisionTree,GaussianCopula,0.5691,0.5903,0.5691,0.578,,,0.0398,0.0401
DecisionTree,Original,0.6911,0.7225,0.6911,0.7004,,,0.3346,0.3422
DecisionTree,TVAE,0.6748,0.6399,0.6748,0.6454,,,0.1381,0.1471
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,,,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,,,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
RandomForest,Anonymous,0.6098,0.5724,0.6098,0.586,,,-0.0014,-0.0014
RandomForest,CTGAN,0.7154,0.7984,0.7154,0.6183,,,0.1059,0.2365
RandomForest,GaussianCopula,0.7154,0.6927,0.7154,0.6639,,,0.1854,0.228
RandomForest,Original,0.813,0.809,0.813,0.8029,,,0.524,0.5381
RandomForest,TVAE,0.7398,0.7751,0.7398,0.6745,,,0.2206,0.3231
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
