Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5972,0.5813,0.5972,0.5884,0.5064,14.5176,0.0132,0.0133
DecisionTree,Original,0.7986,0.7974,0.7986,0.798,0.7595,7.2588,0.5224,0.5225
KNN,CTGAN,0.6806,0.6318,0.6806,0.632,0.559,3.4486,0.098,0.114
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5284,0.62,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6806,0.4793,0.6806,0.5624,0.5625,0.6186,-0.0273,-0.0787
RandomForest,Original,0.8472,0.8535,0.8472,0.8359,0.7949,0.4674,0.5992,0.6264
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
