Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5486,0.557,0.5486,0.5526,0.4777,16.2697,-0.0437,-0.0438
DecisionTree,GaussianCopula,0.6319,0.6343,0.6319,0.6331,0.5695,13.2661,0.1382,0.1382
DecisionTree,Original,0.8194,0.8158,0.8194,0.8169,0.7745,6.5079,0.5634,0.5647
DecisionTree,TVAE,0.6875,0.5845,0.6875,0.5778,0.5014,11.2636,0.0037,0.0088
KNN,CTGAN,0.6319,0.5821,0.6319,0.5972,0.4878,1.8657,0.0134,0.0144
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,0.4232,2.6112,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6875,0.6068,0.6875,0.5886,0.4693,9.6147,0.0206,0.0389
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5043,0.6314,0.0,0.0
LogisticRegression,GaussianCopula,0.7014,0.7912,0.7014,0.5851,0.757,0.5632,0.0313,0.1261
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6944,0.4823,0.6944,0.5692,0.5643,1.961,0.0,0.0
RandomForest,CTGAN,0.6875,0.5845,0.6875,0.5778,0.4526,0.6456,0.0037,0.0088
RandomForest,GaussianCopula,0.7153,0.739,0.7153,0.6252,0.6516,0.5861,0.1076,0.2036
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.7948,0.4603,0.578,0.6083
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5176,4.9811,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
