Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5158,0.5128,0.5158,0.5135,0.594,17.4519,0.2159,0.2163
DecisionTree,Original,0.6739,0.6936,0.6739,0.6819,0.7336,11.7522,0.4805,0.4821
DecisionTree,TVAE,0.6039,0.6058,0.6039,0.5977,0.6637,14.2763,0.357,0.3624
KNN,CTGAN,0.5,0.4679,0.5,0.4791,0.5979,7.0205,0.1653,0.1679
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.564,0.5255,0.564,0.5294,0.667,6.6146,0.2543,0.2616
LogisticRegression,CTGAN,0.6627,0.588,0.6627,0.6163,0.7514,0.8293,0.4188,0.4308
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6724,0.6425,0.6724,0.6474,0.7744,1.5089,0.4529,0.4605
RandomForest,CTGAN,0.6431,0.5649,0.6431,0.5912,0.7351,0.8932,0.3812,0.3955
RandomForest,Original,0.7733,0.7581,0.7733,0.7578,0.8879,0.6516,0.6158,0.6234
RandomForest,TVAE,0.6935,0.6615,0.6935,0.6564,0.8398,1.0609,0.4859,0.5025
