Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4442,0.4467,0.4442,0.4454,0.5772,19.9817,0.1439,0.1439
DecisionTree,Original,0.4513,0.4577,0.4513,0.4543,0.5862,19.7697,0.1617,0.1618
KNN,Anonymous,0.4799,0.4238,0.4799,0.4313,0.5818,6.6217,0.0947,0.1024
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5504,0.3676,0.5504,0.4251,0.7117,1.043,0.1498,0.2309
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5042,0.4499,0.5042,0.4631,0.7016,1.5774,0.1652,0.1735
RandomForest,Original,0.5327,0.4757,0.5327,0.4863,0.7323,1.1953,0.2167,0.229
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
