Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6181,0.5779,0.6181,0.5921,0.5023,13.7667,0.005,0.0052
DecisionTree,Original,0.8056,0.8056,0.8056,0.8056,0.7709,7.0085,0.5418,0.5418
KNN,CTGAN,0.7083,0.6863,0.7083,0.6296,0.4839,4.8839,0.1085,0.1682
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6659,0.6302,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.504,0.6443,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.7982,0.4698,0.578,0.6083
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
