Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4336,0.4372,0.4336,0.4353,0.5687,20.3725,0.1301,0.1302
DecisionTree,CTGAN_HYBRID,0.383,0.4058,0.383,0.391,0.5469,22.2372,0.0843,0.0851
DecisionTree,GaussianCopula_HYBRID,0.358,0.3601,0.358,0.3584,0.5015,23.1411,0.0076,0.0076
DecisionTree,Original,0.451,0.4563,0.451,0.4535,0.5863,19.7878,0.1605,0.1605
DecisionTree,TVAE_HYBRID,0.4326,0.4273,0.4326,0.4276,0.5616,20.4514,0.1246,0.1252
KNN,Anonymous,0.4815,0.4265,0.4815,0.4336,0.585,6.6254,0.0981,0.1059
KNN,CTGAN_HYBRID,0.4543,0.3836,0.4543,0.3981,0.5396,7.7262,0.0599,0.0652
KNN,GaussianCopula_HYBRID,0.479,0.3748,0.479,0.3695,0.5047,9.1656,0.0068,0.0099
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.4814,0.4229,0.4814,0.4249,0.5402,8.9876,0.081,0.0898
LogisticRegression,Anonymous,0.5443,0.3607,0.5443,0.4194,0.7291,1.0734,0.1392,0.2131
LogisticRegression,CTGAN_HYBRID,0.5247,0.4,0.5247,0.4244,0.7029,1.0759,0.2015,0.2314
LogisticRegression,GaussianCopula_HYBRID,0.5116,0.3809,0.5116,0.3607,0.6554,1.1321,0.0278,0.0721
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.4961,0.4428,0.4961,0.444,0.6798,1.3463,0.134,0.1469
RandomForest,Anonymous,0.5085,0.4439,0.5085,0.4547,0.701,1.3874,0.1567,0.1695
RandomForest,CTGAN_HYBRID,0.498,0.4405,0.498,0.4314,0.6881,1.254,0.1849,0.2007
RandomForest,GaussianCopula_HYBRID,0.5068,0.3844,0.5068,0.3519,0.5922,1.1763,0.014,0.0403
RandomForest,Original,0.5343,0.4769,0.5343,0.4875,0.7316,1.2378,0.2195,0.2319
RandomForest,TVAE_HYBRID,0.5105,0.4425,0.5105,0.453,0.6801,1.7256,0.1631,0.177
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.5311,0.3614,0.5311,0.3927,N/A,N/A,0.0815,0.1704
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.5262,0.3715,0.5262,0.3809,N/A,N/A,0.0602,0.1563
