Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.398,0.4203,0.398,0.4064,0.5571,21.6749,0.1062,0.1069
DecisionTree,Original,0.4474,0.4532,0.4474,0.4501,0.5844,19.9134,0.155,0.1551
KNN,Anonymous,0.478,0.4217,0.478,0.4295,0.5811,6.6234,0.0916,0.0991
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5353,0.3512,0.5353,0.4226,0.7222,1.043,0.1674,0.211
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5014,0.4604,0.5014,0.4723,0.6915,1.6359,0.1863,0.1911
RandomForest,Original,0.5322,0.4758,0.5322,0.4862,0.7313,1.2014,0.2162,0.2282
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
