Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6724,0.687,0.6724,0.6787,0.7284,11.8065,0.4755,0.4763
DecisionTree,CTGAN_HYBRID,0.506,0.5009,0.506,0.5,0.59,17.8047,0.1987,0.2005
DecisionTree,GaussianCopula_HYBRID,0.3976,0.4094,0.3976,0.403,0.5145,21.713,0.0366,0.0366
DecisionTree,Original,0.677,0.693,0.677,0.6837,0.7353,11.6436,0.485,0.4862
DecisionTree,TVAE_HYBRID,0.6017,0.6086,0.6017,0.6035,0.6682,14.3578,0.3599,0.3611
KNN,Anonymous,0.5843,0.5725,0.5843,0.5748,0.6755,5.1657,0.304,0.3067
KNN,CTGAN_HYBRID,0.445,0.4284,0.445,0.427,0.5703,6.7422,0.0777,0.0799
KNN,GaussianCopula_HYBRID,0.4044,0.3887,0.4044,0.3956,0.5013,5.5436,0.0098,0.0098
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5294,0.5091,0.5294,0.5175,0.6362,6.3253,0.2142,0.2153
LogisticRegression,Anonymous,0.7334,0.7065,0.7334,0.7081,0.8141,0.9283,0.5447,0.5543
LogisticRegression,CTGAN_HYBRID,0.5678,0.5415,0.5678,0.5227,0.6663,1.259,0.2934,0.3245
LogisticRegression,GaussianCopula_HYBRID,0.5392,0.4874,0.5392,0.4349,0.6552,0.9972,0.1182,0.1795
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6649,0.646,0.6649,0.6529,0.7731,1.4309,0.4476,0.4497
RandomForest,Anonymous,0.7764,0.7633,0.7764,0.7625,0.8805,0.6239,0.6214,0.6287
RandomForest,CTGAN_HYBRID,0.5384,0.584,0.5384,0.491,0.7018,0.9878,0.2542,0.2981
RandomForest,GaussianCopula_HYBRID,0.5527,0.5249,0.5527,0.4681,0.6222,0.9841,0.1529,0.2072
RandomForest,Original,0.7801,0.7649,0.7801,0.7642,0.8882,0.6238,0.627,0.635
RandomForest,TVAE_HYBRID,0.7123,0.6783,0.7123,0.6807,0.8363,0.7026,0.5165,0.5275
