Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6747,0.6967,0.6747,0.684,0.7324,11.725,0.4825,0.4841
DecisionTree,CTGAN,0.5188,0.4846,0.5188,0.4971,0.576,17.3433,0.181,0.1836
DecisionTree,GaussianCopula,0.3946,0.4177,0.3946,0.4044,0.5169,21.8216,0.0426,0.0429
DecisionTree,Original,0.6709,0.6893,0.6709,0.6786,0.73,11.8608,0.4754,0.4767
DecisionTree,TVAE,0.625,0.6392,0.625,0.6298,0.6953,13.5164,0.402,0.4038
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945
KNN,CTGAN,0.4804,0.4141,0.4804,0.4119,0.546,7.457,0.0463,0.0552
KNN,GaussianCopula,0.4511,0.4024,0.4511,0.4152,0.4983,6.6329,0.0393,0.0413
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5384,0.4978,0.5384,0.5069,0.6431,6.7863,0.2103,0.2156
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004
LogisticRegression,CTGAN,0.6679,0.562,0.6679,0.596,0.7472,0.8539,0.3913,0.4432
LogisticRegression,GaussianCopula,0.5821,0.5342,0.5821,0.5469,0.7112,1.3461,0.273,0.2829
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6837,0.6792,0.6837,0.6797,0.8034,1.0218,0.4847,0.4861
RandomForest,Anonymous,0.7748,0.7608,0.7748,0.7608,0.882,0.6142,0.6192,0.626
RandomForest,CTGAN,0.6642,0.5583,0.6642,0.5932,0.74,0.8727,0.3855,0.4345
RandomForest,GaussianCopula,0.5535,0.5098,0.5535,0.486,0.6665,0.959,0.1928,0.2248
RandomForest,Original,0.7824,0.768,0.7824,0.7683,0.8883,0.5751,0.6321,0.6389
RandomForest,TVAE,0.7003,0.6918,0.7003,0.6843,0.835,0.8626,0.5038,0.512
