Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6341,0.6153,0.6341,0.6228,,,0.0972,0.0982
DecisionTree,Original,0.7398,0.7694,0.7398,0.7477,,,0.4396,0.4497
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
RandomForest,Anonymous,0.6179,0.5784,0.6179,0.592,,,0.0116,0.0121
RandomForest,Original,0.8374,0.8385,0.8374,0.8275,,,0.5828,0.6019
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
