Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5139,0.5734,0.5139,0.5325,N/A,N/A,-0.0048,-0.005
DecisionTree,Original,0.7431,0.7483,0.7431,0.7453,N/A,N/A,0.4059,0.4064
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,N/A,N/A,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
LogisticRegression,Anonymous,0.5972,0.5493,0.5972,0.5674,N/A,N/A,-0.0567,-0.0593
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
RandomForest,Anonymous,0.5972,0.6174,0.5972,0.6056,N/A,N/A,0.0969,0.0976
RandomForest,Original,0.8333,0.8294,0.8333,0.8297,N/A,N/A,0.5917,0.5948
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
