Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6214,0.6423,0.6293,N/A,N/A,0.1105,0.1119
DecisionTree,CTGAN,0.6098,0.5794,0.6098,0.591,N/A,N/A,0.0144,0.0147
DecisionTree,GaussianCopula,0.5772,0.5893,0.5772,0.5827,N/A,N/A,0.0379,0.038
DecisionTree,Original,0.6911,0.7287,0.6911,0.7012,N/A,N/A,0.3434,0.3539
DecisionTree,TVAE,0.7073,0.6798,0.7073,0.6759,N/A,N/A,0.2113,0.2299
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,N/A,N/A,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,N/A,N/A,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,N/A,N/A,0.2608,0.2664
RandomForest,Anonymous,0.6098,0.5724,0.6098,0.586,N/A,N/A,-0.0014,-0.0014
RandomForest,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
RandomForest,GaussianCopula,0.7073,0.6774,0.7073,0.6579,N/A,N/A,0.1695,0.2036
RandomForest,Original,0.8211,0.8195,0.8211,0.8103,N/A,N/A,0.541,0.5588
RandomForest,TVAE,0.7642,0.8242,0.7642,0.7087,N/A,N/A,0.3002,0.4202
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
