Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5248,0.528,0.5248,0.5186,0.6073,17.1262,0.2361,0.2408
DecisionTree,GaussianCopula,0.509,0.5019,0.509,0.4992,0.5813,17.6961,0.1836,0.1863
DecisionTree,Original,0.6739,0.6907,0.6739,0.681,0.7318,11.7522,0.4796,0.4808
DecisionTree,TVAE,0.6152,0.6031,0.6152,0.6077,0.6663,13.8692,0.3676,0.3686
KNN,CTGAN,0.4797,0.4701,0.4797,0.4681,0.5766,7.2102,0.1495,0.1523
KNN,GaussianCopula,0.4066,0.4105,0.4066,0.4055,0.509,5.9577,0.0425,0.0429
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5542,0.5198,0.5542,0.516,0.6464,7.4997,0.2243,0.2326
LogisticRegression,CTGAN,0.6694,0.5984,0.6694,0.6181,0.7609,0.8146,0.4278,0.4431
LogisticRegression,GaussianCopula,0.5663,0.531,0.5663,0.5214,0.6882,0.9612,0.2266,0.2475
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6732,0.6497,0.6732,0.6448,0.7642,1.5156,0.4505,0.4606
RandomForest,CTGAN,0.6589,0.5807,0.6589,0.5992,0.742,0.8328,0.4138,0.4344
RandomForest,GaussianCopula,0.5836,0.5391,0.5836,0.5281,0.6524,0.971,0.2516,0.2817
RandomForest,Original,0.7741,0.7582,0.7741,0.7589,0.8892,0.5955,0.6174,0.6247
RandomForest,TVAE,0.7086,0.6707,0.7086,0.6587,0.8392,0.9189,0.502,0.5212
