Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.558,0.6289,0.0,0.0,,,0.3,,,,500.0,10.0,3360
RandomForest,TVAE,0.7778,0.7682,0.7778,0.764,0.7922,0.5056,0.4251,0.4393,,,0.3,,,,500.0,10.0,3360
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4533,0.6861,0.0,0.0,,,0.3,,,,500.0,1.0,336
RandomForest,TVAE,0.6528,0.5551,0.6528,0.5775,0.6826,0.6258,-0.0274,-0.0364,,,0.3,,,,500.0,1.0,336
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4519,0.6675,0.0,0.0,,,0.3,,,,500.0,2.0,672
RandomForest,TVAE,0.7361,0.7227,0.7361,0.7255,0.7764,0.5064,0.3359,0.3412,,,0.3,,,,500.0,2.0,672
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4945,0.6367,0.0,0.0,,,0.3,,,,500.0,3.0,1008
RandomForest,TVAE,0.75,0.7403,0.75,0.7165,0.78,0.5097,0.3047,0.3439,,,0.3,,,,500.0,3.0,1008
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4208,0.6583,0.0,0.0,,,0.3,,,,500.0,5.0,1680
RandomForest,TVAE,0.7778,0.7892,0.7778,0.744,0.8008,0.7277,0.3725,0.4331,,,0.3,,,,500.0,5.0,1680
