Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5625,0.6351,0.5625,0.5797,0.5705,15.7691,0.1202,0.1298
DecisionTree,CTGAN_HYBRID,0.5139,0.5681,0.5139,0.5319,0.4909,17.5212,-0.0161,-0.0169
DecisionTree,GaussianCopula_HYBRID,0.5139,0.5578,0.5139,0.5301,0.4782,17.5212,-0.0396,-0.0408
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5903,0.5768,0.5903,0.5829,0.5336,1.1467,0.0028,0.0028
KNN,GaussianCopula_HYBRID,0.5208,0.4974,0.5208,0.5082,0.3909,3.3857,-0.1817,-0.1831
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5833,0.7202,0.5833,0.594,0.7707,0.6042,0.233,0.2818
LogisticRegression,CTGAN_HYBRID,0.4931,0.5139,0.4931,0.5025,0.3377,0.734,-0.1436,-0.1445
LogisticRegression,GaussianCopula_HYBRID,0.5278,0.6034,0.5278,0.5463,0.5575,0.6788,0.0556,0.0603
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6319,0.6854,0.6319,0.6458,0.6159,0.78,0.235,0.2466
RandomForest,CTGAN_HYBRID,0.5,0.5444,0.5,0.5167,0.4449,0.7635,-0.0693,-0.0714
RandomForest,GaussianCopula_HYBRID,0.5347,0.5804,0.5347,0.5508,0.5007,0.7034,0.0107,0.011
RandomForest,Original,0.8194,0.8145,0.8194,0.8122,0.8072,0.467,0.5456,0.5542
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,,,0.0174,0.0501
SVM,GaussianCopula_HYBRID,0.6806,0.4793,0.6806,0.5624,,,-0.0273,-0.0787
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
