Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.634,0.5903,0.6044,0.5714,14.7679,0.1288,0.1331
DecisionTree,CTGAN_HYBRID,0.5694,0.5694,0.5694,0.5694,0.4927,15.5188,-0.0145,-0.0145
DecisionTree,GaussianCopula_HYBRID,0.6319,0.6202,0.6319,0.6253,0.5505,13.2661,0.1042,0.1046
DecisionTree,Original,0.7431,0.7562,0.7431,0.7479,0.7195,9.2612,0.4204,0.4229
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6528,0.6119,0.6528,0.6225,0.5636,1.1207,0.076,0.0806
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.3814,0.649,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6181,0.6205,0.6181,0.6192,0.5789,0.9288,0.1057,0.1057
RandomForest,CTGAN_HYBRID,0.6458,0.5307,0.6458,0.5647,0.5007,0.658,-0.0564,-0.0773
RandomForest,GaussianCopula_HYBRID,0.625,0.5615,0.625,0.5811,0.4344,0.6848,-0.0275,-0.0303
RandomForest,Original,0.7917,0.7845,0.7917,0.7853,0.7841,0.4865,0.4828,0.4874
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
