Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6181,0.6057,0.6181,0.6112,0.5341,13.7667,0.0704,0.0707
DecisionTree,Original,0.7292,0.7427,0.7292,0.7342,0.7032,9.7618,0.389,0.3914
KNN,CTGAN,0.6528,0.5783,0.6528,0.5931,0.5005,4.4393,0.0044,0.0053
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4452,0.6649,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6528,0.5131,0.6528,0.5591,0.5288,0.6427,-0.0613,-0.0951
RandomForest,Original,0.8333,0.8292,0.8333,0.8282,0.8181,0.4636,0.5862,0.5919
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
