Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5,0.5402,0.5,0.5152,N/A,N/A,-0.0667,-0.0684
DecisionTree,Original,0.7083,0.768,0.7083,0.7189,N/A,N/A,0.4074,0.433
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.6562,0.5309,0.6562,0.5609,N/A,N/A,-0.0353,-0.0569
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.4375,0.4799,0.4375,0.4546,N/A,N/A,-0.2,-0.2051
RandomForest,Original,0.7812,0.7794,0.7812,0.7802,N/A,N/A,0.4862,0.4864
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
