Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6267,0.6423,0.633,N/A,N/A,0.124,0.1249
DecisionTree,Original,0.7398,0.7758,0.7398,0.7484,N/A,N/A,0.447,0.4607
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
RandomForest,Anonymous,0.5935,0.5534,0.5935,0.5688,N/A,N/A,-0.0431,-0.0445
RandomForest,Original,0.8211,0.8195,0.8211,0.8103,N/A,N/A,0.541,0.5588
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
