Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5417,0.5295,0.5417,0.5352,0.4473,16.52,-0.1082,-0.1085
DecisionTree,Original,0.7083,0.7343,0.7083,0.7165,0.6945,10.5127,0.3615,0.3677
KNN,CTGAN,0.625,0.4937,0.625,0.5437,0.4553,2.1034,-0.1096,-0.1455
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4702,0.6241,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4964,0.6421,0.0,0.0
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.7976,0.4693,0.5313,0.5379
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
