Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5,0.5402,0.5,0.5152,,,-0.0667,-0.0684
DecisionTree,CTGAN,0.5729,0.5843,0.5729,0.5781,,,0.0324,0.0325
DecisionTree,GaussianCopula,0.625,0.6042,0.625,0.6123,,,0.0769,0.0778
DecisionTree,Original,0.7292,0.7786,0.7292,0.7387,,,0.4409,0.4623
DecisionTree,TVAE,0.4688,0.5282,0.4688,0.4878,,,-0.088,-0.0929
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,CTGAN,0.5833,0.4974,0.5833,0.5301,,,-0.1348,-0.1512
KNN,GaussianCopula,0.6771,0.6381,0.6771,0.6397,,,0.1298,0.1431
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
KNN,TVAE,0.6771,0.5773,0.6771,0.5724,,,0.004,0.0081
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,,,-0.0543,-0.0812
LogisticRegression,CTGAN,0.5417,0.5028,0.5417,0.5195,,,-0.1503,-0.1537
LogisticRegression,GaussianCopula,0.7292,0.7224,0.7292,0.6793,,,0.2296,0.2851
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
LogisticRegression,TVAE,0.6146,0.5178,0.6146,0.5495,,,-0.0842,-0.1014
RandomForest,Anonymous,0.4375,0.501,0.4375,0.4579,,,-0.1429,-0.1518
RandomForest,CTGAN,0.6771,0.5773,0.6771,0.5724,,,0.004,0.0081
RandomForest,GaussianCopula,0.7188,0.7176,0.7188,0.6522,,,0.1724,0.2431
RandomForest,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
RandomForest,TVAE,0.5833,0.5278,0.5833,0.5486,,,-0.0884,-0.0936
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,TVAE,0.6667,0.4681,0.6667,0.55,,,-0.0407,-0.0983
